,Zip Code,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Paperless Billing,Monthly Charges,Churn,CLTV,Gender_Female,Gender_Male,Contract_Month-to-month,Contract_One year,Contract_Two year,Payment Method_Bank transfer (automatic),Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check,Multiple Lines_No,Multiple Lines_No phone service,Multiple Lines_Yes,Online Security_No,Online Security_No internet service,Online Security_Yes,Online Backup_No,Online Backup_No internet service,Online Backup_Yes,Device Protection_No,Device Protection_No internet service,Device Protection_Yes,Tech Support_No,Tech Support_No internet service,Tech Support_Yes,Internet Service_DSL,Internet Service_Fiber optic,Internet Service_No,Streaming TV_No,Streaming TV_No internet service,Streaming TV_Yes,Streaming Movies_No,Streaming Movies_No internet service,Streaming Movies_Yes
6170,94037,1,1,0,0.1070401829454677,1,1,0.5595972477125144,0,-1.775312165759427,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0
6171,94038,0,1,0,-1.2366364187289942,1,1,0.18738114703169853,0,1.1391708702540186,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
6172,94041,0,0,0,-1.1959189459509803,1,0,0.37681255541389924,0,-1.4794684701084104,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
6173,94043,0,0,0,1.2064119479518456,1,1,0.9716936448948468,0,0.31926119944977194,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
6174,94044,0,1,1,1.6135866757319857,1,0,1.3023677700532506,0,0.08005043982337835,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1
6175,94060,0,1,0,1.2471294207298596,1,1,-1.489252985052871,0,0.6345460522435699,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
6176,94062,1,0,0,0.1070401829454677,1,1,1.530017795916071,0,-1.9232340135849355,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
6177,94065,0,1,0,1.2064119479518456,1,0,1.0414841637724996,0,1.4696705416812974,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
6178,94066,0,0,0,-0.7073092726148122,1,1,-0.5304641899955902,0,-1.5411730123441938,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
6179,94070,0,0,0,0.9213896385057476,1,1,-0.4723054242642126,0,1.5634952565877627,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
6180,94074,0,0,0,-0.8701791637268682,1,1,-0.6683835487299997,0,0.07751463671779821,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
6181,94086,0,0,0,1.1656944751738316,1,0,-1.5058697752618362,0,0.13414757274242142,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
6182,94087,0,1,0,1.5728692029539715,1,0,0.8154958169305756,0,0.2178290752265662,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1
6183,94102,0,0,0,0.1070401829454677,1,0,-1.512516491345422,0,-1.4524199036488887,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
6184,94103,0,0,0,-0.6258743270587842,1,0,0.19070450507349135,0,-0.6342007682483622,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
6185,94105,0,1,0,0.5956498562816357,1,0,-1.4992230591782503,0,-0.2039595080015978,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
6186,94107,0,1,0,-1.1959189459509803,1,0,-1.4593427626767341,0,1.2397577267753643,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
6187,94108,0,0,0,-1.1959189459509803,1,1,-1.4992230591782503,0,0.3818110093874155,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
6188,94109,1,1,0,0.4734974379475937,1,1,-1.509193133303629,0,0.4857789367162014,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
6189,94110,0,0,0,-1.2773538915070082,1,1,-0.6899853760016542,0,-0.22171012974065882,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
6190,94111,0,1,1,0.4734974379475937,1,0,0.984987077062019,0,0.5229707155980435,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1
6191,94116,0,0,0,-0.5851568542807702,1,1,0.3535490491213486,0,0.3310949472758126,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
6192,94118,0,1,0,1.3285643662858877,1,0,0.20732129528245635,0,1.6125207832956454,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1
6193,94123,0,0,0,-1.1959189459509803,1,0,-1.4477110095304586,0,-1.9545089185537574,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
6194,94124,0,1,0,0.02560523738943971,1,1,-0.12335282987594744,0,-1.0018922185574832,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
6195,94129,0,0,0,0.06632271016745371,1,1,0.5047618400229301,0,-0.7018221843971661,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1
6196,94130,0,1,1,-0.7480267453928262,1,1,-1.4975613801573535,0,-1.2123638763206352,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
6197,94131,0,0,0,-0.7887442181708402,1,1,-1.4776212319065958,0,0.7875395062802386,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
6198,94133,0,1,1,-0.38156949039070026,1,0,-1.343025231213979,0,-0.31215377383968396,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
6199,94134,0,1,1,0.5956498562816357,1,0,-1.4958997011364572,0,-0.47106410178937297,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
6200,94301,0,0,1,-0.6258743270587842,1,1,-0.4806138193686952,0,-1.0128806986816639,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
6201,94304,1,1,0,1.0842595296178037,0,1,-0.48227549838959155,0,0.9684267944782888,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
6202,94305,0,0,0,1.4914342573979436,1,1,0.684223174279752,0,1.7739669143509147,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1
6203,94401,0,0,0,-0.9108966365048822,1,1,-0.4357484858044896,0,-0.0915389036542114,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
6204,94402,0,1,1,-0.8294616909488542,1,1,-1.3546569843602545,0,-0.5877110446460596,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
6205,94404,0,1,1,0.2699100740575237,1,1,-0.16323312637746332,0,-0.42288384278335023,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0
6206,94501,1,1,0,1.5728692029539715,1,0,-1.306468292754256,0,0.795146915596979,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
6207,94502,0,1,1,1.5728692029539715,1,0,-1.3579803424020476,0,0.9920942901303702,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
6208,94506,0,1,1,0.02560523738943971,1,0,-1.3496719472975651,0,0.08512204603453864,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
6209,94507,1,0,0,1.4099993118419156,1,1,0.3635191232467275,0,1.2025659478935222,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
6210,94510,0,1,0,-0.9516141092828962,1,0,-0.4623353501388335,0,0.1882447056614645,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
6211,94511,0,1,0,0.7992372201717056,1,1,0.8919330518918146,0,1.410501802551094,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0
6212,94512,0,0,0,1.5321517301759575,1,0,1.1345381889427042,0,1.3352729770855498,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
6213,94513,0,0,0,-1.2773538915070082,1,1,0.6725914211334766,0,1.1442424764651788,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
6214,94515,0,0,0,-1.2773538915070082,1,1,-0.6800153018762752,0,0.022572236096895088,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
6215,94518,0,0,0,0.7992372201717056,1,1,0.5130702351274127,0,1.0115354472731513,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
6216,94519,0,0,0,-1.0737665276169381,1,0,-0.12833786693863689,0,-1.8674463452621723,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0
6217,94520,0,1,0,-1.0330490548389242,0,0,-1.0156744640973683,0,0.5914373994487074,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
6218,94523,0,0,0,-0.25941707205665826,1,1,0.7440436190320263,0,1.0893000758442757,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0
6219,94525,0,1,1,-0.3001345448346723,1,0,-0.3476794976969751,0,-0.36286983595128686,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
6220,94526,0,0,0,1.4914342573979436,1,1,-1.5175015284081117,0,0.11386114789778028,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
6221,94530,0,0,0,1.6135866757319857,1,1,1.5948232777310347,0,0.4452060870269191,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
6222,94533,0,0,0,-1.1552014731729663,1,1,-1.489252985052871,0,-1.0382387297374653,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
6223,94535,0,1,1,1.0842595296178037,1,0,-1.5042080962409397,0,0.7545740659076967,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
6224,94536,0,0,0,1.4099993118419156,1,0,0.026198282004737648,0,1.3817627006878523,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1
6225,94538,1,0,0,-0.25941707205665826,1,1,0.4665432225423104,0,0.09188418764941902,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
6226,94539,0,0,0,-0.21869959927864427,1,0,0.4466030742915526,0,-1.7778479688650073,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1
6227,94541,0,1,1,1.6135866757319857,1,0,1.3455714245965595,0,0.022572236096895088,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
6228,94542,0,0,0,-1.0737665276169381,1,1,0.8138341379096792,0,0.025108039202475233,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1
6229,94544,0,1,1,1.2064119479518456,1,0,-1.4659894787603203,0,1.69282121497235,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
6230,94545,0,0,0,-0.5037219087247422,1,1,0.1308840603212174,0,-1.192922719177854,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0
6231,94546,0,0,0,-1.0737665276169381,1,0,0.4615581854796212,0,-1.4169186601707668,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1
6232,94547,0,0,0,0.7585197473936917,1,0,-1.3297317990468072,0,0.5745320454115065,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
6233,94549,0,1,1,1.1656944751738316,1,0,-1.4958997011364572,0,1.443467242923636,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
6234,94550,1,1,0,1.2064119479518456,1,1,0.8088491008469896,0,0.01242902367457451,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0
6235,94552,0,0,0,1.6135866757319857,1,1,0.6626213470080977,0,0.10118213236987955,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0
6236,94559,1,0,0,-0.7887442181708402,1,1,-0.16157144735656692,0,0.7216086255351548,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0
6237,94560,0,1,1,0.2291926012795097,1,1,-1.489252985052871,0,-0.664630405515324,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
6238,94563,1,1,1,0.06632271016745371,1,1,1.4668739931220043,0,0.6345460522435699,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
6239,94564,0,0,0,-0.5851568542807702,0,0,-1.0356146123481262,0,0.8348744975844012,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0
6240,94565,0,1,1,0.9621071112837616,1,1,0.700839964488717,0,0.5559361559705854,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0
6241,94566,0,0,0,0.1477576557234817,0,1,-0.9940726368257138,0,0.04370392864339629,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
6242,94571,1,1,1,1.0028245840617755,1,1,1.0148972994381558,0,0.4325270714990184,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0
6243,94576,0,1,0,1.5321517301759575,1,0,0.6592979889663044,0,1.0808473988256753,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0
6244,94577,0,0,0,1.4507167846199296,0,0,-0.6584134746046206,0,1.1408614056577386,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1
6245,94578,0,0,1,-1.2773538915070082,0,1,-1.3313934780677035,0,-0.7457761048938886,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
6246,94579,0,0,0,0.1884751285014957,1,0,1.1810652015278058,0,-0.30454636452294354,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
6247,94580,0,0,1,-1.1552014731729663,1,1,-1.306468292754256,0,-1.508207571971652,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
6248,94583,0,0,0,-1.2773538915070082,1,1,-0.46732038720152297,0,-1.1777079005443731,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
6249,94585,0,0,0,-0.5037219087247422,0,1,-0.32441599140442395,0,0.06821669199733768,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0
6250,94586,0,1,1,1.6135866757319857,1,0,0.12091398619583849,0,0.9329255510001668,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0
6251,94589,0,1,0,-0.8701791637268682,1,1,-0.3227543123835276,0,-1.384798487500085,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0
6252,94590,0,1,1,0.02560523738943971,1,0,-1.4942380221155607,0,-1.492147485636311,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
6253,94591,1,0,0,1.2064119479518456,1,0,0.6543129519036153,0,-0.19804263408857745,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0
6254,94592,0,0,0,-1.2773538915070082,0,0,-0.9591773773868874,0,-0.39837107942940886,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0
6255,94595,0,1,0,-0.6665917998367983,1,0,0.531348704357274,0,-1.2326503011652763,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
6256,94596,0,1,1,-0.4222869631687143,1,1,0.4615581854796212,0,-0.700976916695306,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1
6257,94598,0,1,1,0.6770848018376636,1,0,-0.10008932358339634,0,0.9388424249131871,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0
6258,94599,0,1,1,0.1477576557234817,1,1,-0.0352838417684327,0,-1.6028775545799774,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1
6259,94605,0,0,0,-0.055829708166588284,1,0,0.7589987302200945,0,0.5863657932375471,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0
6260,94606,0,1,0,-1.114484000394952,1,1,0.8105107798678864,0,-1.5420182800460538,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
6261,94607,0,1,1,1.3692818390639017,1,0,-1.4875913060319748,0,0.5162085739831631,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
6262,94609,0,0,0,1.2878468935078735,1,1,1.3173228812413191,0,1.0284408013103523,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
6263,94610,0,1,1,-0.9108966365048822,1,1,-1.4859296270110782,0,-1.9874743589262993,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
6264,94612,0,0,0,-0.1372646537226163,0,0,-1.0123511060555754,0,-1.5597689017851148,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
6265,94618,0,0,0,1.0028245840617755,1,0,-1.4659894787603203,0,-0.17522040613835616,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
6266,94619,0,0,0,0.5549323835036216,1,0,0.6476662358200291,0,-0.753383514210629,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
6267,94621,0,0,0,0.8399546929497197,1,0,-1.4992230591782503,0,1.2490556714958247,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
6268,94702,0,0,0,-0.6258743270587842,1,0,0.5014384819811368,0,0.9920942901303702,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1
6269,94703,0,1,1,0.2291926012795097,1,1,-1.4809445899483886,0,-1.4955285564437513,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
6270,94704,0,0,0,-0.7073092726148122,1,0,-1.4942380221155607,0,1.1433972087633189,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
6271,94705,0,0,0,-0.4222869631687143,0,1,-0.47895214034779854,0,-1.2892832371898995,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
6272,94707,0,1,0,1.0028245840617755,1,0,0.32696218478700423,0,0.1231590926182408,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0
6273,94708,1,0,0,-0.8701791637268682,1,1,0.4781749756885862,0,-0.8835547402970765,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
6274,94709,0,1,1,-1.2773538915070082,1,0,-1.475959552885699,0,0.36828672615765473,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
6275,94710,0,1,1,-0.8294616909488542,1,0,-1.4526960465931482,0,0.3742036000706751,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
6276,94803,0,0,1,0.1477576557234817,1,1,0.9949571511873979,0,0.22881755535074683,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
6277,94806,0,0,0,-1.2366364187289942,1,0,0.33859393793328,0,-0.3645603713550069,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
6278,94903,0,1,1,1.6135866757319857,1,0,1.5682364133966908,0,-0.3349760017899052,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
6279,94904,0,0,0,1.2064119479518456,1,0,-1.4925763430946641,0,-0.10337265148025207,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
6280,94920,0,0,0,-1.0737665276169381,1,1,0.8304509281186442,0,-1.7161434266292237,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0
6281,94922,0,1,0,0.6363673290596497,1,1,-1.4859296270110782,0,-1.2140544117243552,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
6282,94923,0,0,0,0.1070401829454677,1,1,1.4685356721429008,0,1.270187364042326,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
6283,94924,0,0,1,0.7992372201717056,1,0,-1.4992230591782503,0,-0.10252738377839203,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
6284,94925,0,0,0,-1.2773538915070082,0,1,-1.3247467619841176,0,0.7757057584541979,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
6285,94929,0,1,0,1.5728692029539715,1,0,0.9451067805605029,0,0.07835990441965826,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1
6286,94930,0,1,1,1.4099993118419156,1,0,0.6659447050498906,0,1.4130376056566742,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0
6287,94931,1,0,0,1.1249770023958177,1,1,0.23224648059590386,0,0.4764809919957409,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
6288,94933,0,1,1,-0.38156949039070026,0,1,-1.143623748706399,0,0.4730999211883007,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
6289,94937,0,0,1,0.2699100740575237,0,0,-0.32940102846711344,0,-0.436408126013111,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1
6290,94938,0,1,1,-0.7073092726148122,1,1,-1.5042080962409397,0,0.9050317168387852,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
